timestamp,symbol,open,high,low,close,volume
2026-03-16 19:45:00+00:00,JNJ,242.025,243.235,241.935,243.235,43134
2026-03-16 19:45:00+00:00,AMZN,211.97,212.22,211.18,211.775,180189
2026-03-16 19:45:00+00:00,MSFT,399.06,399.99,399.06,399.86,61973
2026-03-16 19:45:00+00:00,GLD,460.3,460.8,460.12,460.52,16076
2026-03-16 19:45:00+00:00,JPM,285.85,286.22,285.53,286.14,23398
2026-03-16 19:45:00+00:00,XOM,156.73,157.35,156.695,157.24,64160
2026-03-16 19:45:00+00:00,SPY,668.575,669.225,668.43,668.97,310883
2026-03-16 19:45:00+00:00,NVDA,183.56,183.65,182.795,183.17,382778
2026-03-16 19:45:00+00:00,PFE,26.56,26.66,26.56,26.62,169004
2026-03-16 19:45:00+00:00,AAPL,252.38,252.96,252.32,252.82,162618
2026-03-16 20:00:00+00:00,NVDA,182.84,183.65,182.84,183.65,1718
2026-03-16 20:00:00+00:00,PFE,26.59,26.59,26.58,26.58,2093
2026-03-16 20:15:00+00:00,SPY,668.45,668.45,668.45,668.45,100
2026-03-16 20:30:00+00:00,NVDA,183.05,183.05,183.05,183.05,328
2026-03-16 20:45:00+00:00,NVDA,182.33,182.33,182.31,182.31,400
2026-03-17 12:00:00+00:00,NVDA,183.44,183.44,183.44,183.44,576
2026-03-17 12:00:00+00:00,SPY,669.42,669.42,669.41,669.41,390
2026-03-17 12:15:00+00:00,SPY,669.66,670.18,669.66,670.12,1005
2026-03-17 12:30:00+00:00,SPY,670.6,670.75,670.6,670.75,410
2026-03-17 13:00:00+00:00,GLD,460.61,460.61,460.61,460.61,100
2026-03-17 13:00:00+00:00,AMZN,213.32,213.85,213.32,213.85,1579
2026-03-17 13:00:00+00:00,SPY,671.38,671.65,671.38,671.65,747
2026-03-17 13:15:00+00:00,NVDA,184.92,184.92,184.92,184.92,500
2026-03-17 13:15:00+00:00,SPY,672.09,672.09,672.09,672.09,110
2026-03-17 13:15:00+00:00,PFE,26.83,26.83,26.83,26.83,109
2026-03-17 13:30:00+00:00,NVDA,185.055,185.39,183.285,184.035,422612
2026-03-17 13:30:00+00:00,AAPL,253.07,254.405,252.2,254.16,64367
2026-03-17 13:30:00+00:00,PFE,26.88,27.15,26.82,27.15,195202
2026-03-17 13:30:00+00:00,JNJ,243.095,243.095,241.295,242.13,3107
2026-03-17 13:30:00+00:00,XOM,158.37,158.46,156.805,157.95,30230
2026-03-17 13:30:00+00:00,MSFT,399.9,402.51,399.19,401.625,95419
2026-03-17 13:30:00+00:00,SPY,672.375,673.95,671.93,673.51,59427
2026-03-17 13:30:00+00:00,AMZN,212.82,214.7,212.47,213.36,126879
2026-03-17 13:30:00+00:00,GLD,460.45,462.1,460.45,461.9,10201
2026-03-17 13:30:00+00:00,JPM,289.575,291.75,289.4,290.59,22372
2026-03-17 13:45:00+00:00,JNJ,242.32,242.32,240.655,240.93,11127
2026-03-17 13:45:00+00:00,PFE,27.155,27.255,26.925,27.03,110809
2026-03-17 13:45:00+00:00,AAPL,254.225,255.04,254.225,254.71,42443
2026-03-17 13:45:00+00:00,GLD,461.76,461.76,459.8,460.845,32726
2026-03-17 13:45:00+00:00,MSFT,401.53,404.29,401.53,401.81,41434
2026-03-17 13:45:00+00:00,NVDA,184.075,184.275,182.97,183.095,254978
2026-03-17 13:45:00+00:00,SPY,673.48,674.4,673.48,673.85,53032
2026-03-17 13:45:00+00:00,XOM,157.93,158.93,157.665,158.93,36305
2026-03-17 13:45:00+00:00,JPM,290.46,291.195,290.0,290.31,15364
2026-03-17 13:45:00+00:00,AMZN,213.32,214.83,213.32,214.21,169527
2026-03-17 14:00:00+00:00,AMZN,214.2,214.48,213.62,213.79,108698
2026-03-17 14:00:00+00:00,JPM,290.11,290.11,288.83,288.83,10368
2026-03-17 14:00:00+00:00,JNJ,240.935,242.13,240.87,241.66,7343
2026-03-17 14:00:00+00:00,NVDA,183.145,183.24,181.9,182.37,286235
2026-03-17 14:00:00+00:00,XOM,158.9,159.45,158.85,159.18,32634
2026-03-17 14:00:00+00:00,SPY,673.91,673.91,672.43,672.43,42224
2026-03-17 14:00:00+00:00,MSFT,401.82,401.97,399.58,399.58,61830
2026-03-17 14:00:00+00:00,GLD,460.66,461.16,460.14,461.11,60434
2026-03-17 14:00:00+00:00,PFE,27.02,27.14,26.965,27.14,27586
2026-03-17 14:00:00+00:00,AAPL,254.63,254.78,254.08,254.185,24773
2026-03-17 14:15:00+00:00,NVDA,182.36,183.58,182.22,183.09,199282
2026-03-17 14:15:00+00:00,SPY,672.26,672.87,671.605,672.57,59151
2026-03-17 14:15:00+00:00,PFE,27.14,27.15,27.095,27.15,38202
2026-03-17 14:15:00+00:00,JPM,288.725,288.74,287.6,287.96,13324
2026-03-17 14:15:00+00:00,AMZN,213.77,214.055,213.45,213.685,57534
2026-03-17 14:15:00+00:00,XOM,159.18,159.62,158.98,159.61,36850
2026-03-17 14:15:00+00:00,AAPL,254.135,254.47,253.79,254.45,14087
2026-03-17 14:15:00+00:00,GLD,460.96,460.96,459.97,460.05,16025
2026-03-17 14:15:00+00:00,MSFT,399.6,400.675,398.78,400.35,30508
2026-03-17 14:15:00+00:00,JNJ,241.64,241.895,241.385,241.545,8155
2026-03-17 14:30:00+00:00,JPM,288.07,288.58,287.94,288.53,6317
2026-03-17 14:30:00+00:00,XOM,159.63,159.83,159.54,159.71,28649
2026-03-17 14:30:00+00:00,MSFT,400.35,400.49,399.165,399.605,34406
2026-03-17 14:30:00+00:00,AMZN,213.69,214.04,213.245,214.03,43175
2026-03-17 14:30:00+00:00,GLD,460.01,460.65,459.635,460.65,9022
2026-03-17 14:30:00+00:00,PFE,27.155,27.19,27.115,27.18,68070
2026-03-17 14:30:00+00:00,AAPL,254.51,254.89,254.28,254.57,18750
2026-03-17 14:30:00+00:00,JNJ,241.595,241.6,240.89,241.27,5952
2026-03-17 14:30:00+00:00,SPY,672.73,673.35,672.22,673.27,32570
2026-03-17 14:30:00+00:00,NVDA,183.08,183.4,182.65,183.155,133157
2026-03-17 14:45:00+00:00,MSFT,399.575,400.17,399.2,399.9,41319
2026-03-17 14:45:00+00:00,GLD,460.64,461.04,459.98,459.98,6566
2026-03-17 14:45:00+00:00,JNJ,241.29,241.32,240.92,241.02,4484
2026-03-17 14:45:00+00:00,NVDA,183.16,183.32,182.79,183.02,160484
2026-03-17 14:45:00+00:00,JPM,288.45,288.54,287.96,288.16,5434
2026-03-17 14:45:00+00:00,AMZN,214.0,214.13,213.66,213.98,63129
2026-03-17 14:45:00+00:00,XOM,159.67,159.81,159.46,159.52,29851
2026-03-17 14:45:00+00:00,AAPL,254.54,254.69,254.31,254.41,24578
2026-03-17 14:45:00+00:00,PFE,27.19,27.3,27.185,27.295,118613
2026-03-17 14:45:00+00:00,SPY,673.245,673.43,672.975,672.99,20291
2026-03-17 15:00:00+00:00,PFE,27.305,27.39,27.28,27.37,55240
2026-03-17 15:00:00+00:00,GLD,459.97,460.88,459.88,460.19,17606
2026-03-17 15:00:00+00:00,NVDA,183.015,183.2,182.26,182.615,143598
2026-03-17 15:00:00+00:00,SPY,673.02,673.25,671.74,671.89,28522
2026-03-17 15:00:00+00:00,XOM,159.515,159.87,159.5,159.825,24728
2026-03-17 15:00:00+00:00,JNJ,240.895,241.225,240.895,240.945,4487
2026-03-17 15:00:00+00:00,AMZN,213.93,214.145,213.65,213.725,69004
2026-03-17 15:00:00+00:00,JPM,288.22,288.22,287.17,287.2,6318
2026-03-17 15:00:00+00:00,AAPL,254.445,254.55,253.86,254.24,11415
2026-03-17 15:00:00+00:00,MSFT,399.81,400.22,398.49,398.755,42945
2026-03-17 15:15:00+00:00,MSFT,398.9,399.64,398.82,399.05,30000
2026-03-17 15:15:00+00:00,JNJ,240.94,241.235,240.93,241.025,4065
2026-03-17 15:15:00+00:00,NVDA,182.625,182.865,182.41,182.44,141954
2026-03-17 15:15:00+00:00,AMZN,213.8,214.25,213.77,213.96,32531
2026-03-17 15:15:00+00:00,PFE,27.38,27.45,27.3,27.3,84912
2026-03-17 15:15:00+00:00,XOM,159.8,160.05,159.75,159.89,37027
2026-03-17 15:15:00+00:00,SPY,671.91,672.65,671.64,671.9,25532
2026-03-17 15:15:00+00:00,GLD,460.13,460.62,458.85,458.85,13029
2026-03-17 15:15:00+00:00,JPM,287.305,287.55,286.955,287.13,3994
2026-03-17 15:15:00+00:00,AAPL,254.18,254.44,254.01,254.175,18421
2026-03-17 15:30:00+00:00,NVDA,182.43,182.575,181.71,182.34,154538
2026-03-17 15:30:00+00:00,PFE,27.31,27.32,27.21,27.21,49831
2026-03-17 15:30:00+00:00,XOM,159.89,160.29,159.87,160.29,22951
2026-03-17 15:30:00+00:00,SPY,671.7,672.19,670.35,671.23,39789
2026-03-17 15:30:00+00:00,AMZN,213.9,214.13,213.28,213.53,59899
2026-03-17 15:30:00+00:00,AAPL,254.22,254.285,253.68,254.25,21603
2026-03-17 15:30:00+00:00,JPM,287.225,287.425,286.45,286.82,6275
2026-03-17 15:30:00+00:00,GLD,458.83,459.33,456.92,457.93,22403
2026-03-17 15:30:00+00:00,JNJ,240.95,241.16,240.75,240.77,4806
2026-03-17 15:30:00+00:00,MSFT,399.13,399.56,397.76,398.62,40366
2026-03-17 15:45:00+00:00,MSFT,398.56,399.14,398.38,398.85,18036
2026-03-17 15:45:00+00:00,AAPL,254.235,254.6,254.235,254.435,11582
2026-03-17 15:45:00+00:00,PFE,27.225,27.235,27.125,27.125,40072
2026-03-17 15:45:00+00:00,AMZN,213.49,213.84,213.39,213.39,33188
2026-03-17 15:45:00+00:00,GLD,457.96,459.15,457.96,459.14,6130
2026-03-17 15:45:00+00:00,SPY,671.16,671.62,670.86,671.02,34262
2026-03-17 15:45:00+00:00,JNJ,240.915,241.28,240.915,241.265,4872
2026-03-17 15:45:00+00:00,XOM,160.26,160.44,159.83,159.98,31953
2026-03-17 15:45:00+00:00,NVDA,182.31,182.58,182.175,182.18,123248
2026-03-17 15:45:00+00:00,JPM,286.98,287.13,286.84,287.005,2494
2026-03-17 16:00:00+00:00,AMZN,213.39,213.46,213.03,213.31,36587
2026-03-17 16:00:00+00:00,PFE,27.115,27.145,27.07,27.12,44120
2026-03-17 16:00:00+00:00,NVDA,182.18,182.18,181.74,181.98,135993
2026-03-17 16:00:00+00:00,GLD,459.16,459.16,458.58,458.89,8754
2026-03-17 16:00:00+00:00,MSFT,398.78,399.01,398.13,398.13,12052
2026-03-17 16:00:00+00:00,SPY,671.0,671.195,670.09,670.63,36899
2026-03-17 16:00:00+00:00,JPM,286.83,287.57,286.725,287.34,4322
2026-03-17 16:00:00+00:00,XOM,160.07,160.44,159.71,160.35,26653
2026-03-17 16:00:00+00:00,JNJ,241.355,241.355,240.97,241.02,4318
2026-03-17 16:00:00+00:00,AAPL,254.4,254.87,254.255,254.56,16825
2026-03-17 16:15:00+00:00,JPM,287.46,287.46,286.52,286.785,18247
2026-03-17 16:15:00+00:00,SPY,670.69,671.55,670.6,671.295,14411
2026-03-17 16:15:00+00:00,NVDA,182.01,183.1,182.01,182.675,325063
2026-03-17 16:15:00+00:00,PFE,27.12,27.15,27.08,27.09,38148
2026-03-17 16:15:00+00:00,JNJ,241.155,241.155,240.46,240.71,5830
2026-03-17 16:15:00+00:00,XOM,160.375,160.4,159.68,159.68,33300
2026-03-17 16:15:00+00:00,AMZN,213.32,213.77,213.28,213.64,30852
2026-03-17 16:15:00+00:00,MSFT,398.16,399.08,398.16,398.58,10603
2026-03-17 16:15:00+00:00,GLD,458.78,459.68,458.67,459.68,7293
2026-03-17 16:15:00+00:00,AAPL,254.61,255.12,254.525,254.88,16540
2026-03-17 16:30:00+00:00,XOM,159.675,160.23,159.65,160.11,16596
2026-03-17 16:30:00+00:00,AMZN,213.67,214.01,213.54,213.87,33413
2026-03-17 16:30:00+00:00,PFE,27.095,27.115,27.035,27.06,22090
2026-03-17 16:30:00+00:00,SPY,671.185,671.51,670.76,671.5,16223
2026-03-17 16:30:00+00:00,MSFT,398.63,399.98,398.575,399.98,31239
2026-03-17 16:30:00+00:00,JNJ,240.8,240.89,240.52,240.68,4787
2026-03-17 16:30:00+00:00,GLD,459.73,459.91,459.32,459.48,5020
2026-03-17 16:30:00+00:00,AAPL,254.875,255.03,254.39,254.52,30063
2026-03-17 16:30:00+00:00,JPM,286.75,286.94,286.39,286.94,4579
2026-03-17 16:30:00+00:00,NVDA,182.71,182.95,182.32,182.58,130353
2026-03-17 16:45:00+00:00,AAPL,254.47,254.675,254.13,254.13,9953
2026-03-17 16:45:00+00:00,JNJ,240.67,240.86,239.89,239.92,6926
2026-03-17 16:45:00+00:00,XOM,160.115,160.22,159.89,160.0,16753
2026-03-17 16:45:00+00:00,SPY,671.5,671.58,670.91,670.96,25347
2026-03-17 16:45:00+00:00,NVDA,182.6,182.6,181.9,182.05,121285
2026-03-17 16:45:00+00:00,JPM,287.04,287.19,286.86,286.86,2564
2026-03-17 16:45:00+00:00,GLD,459.55,459.65,459.09,459.51,3225
2026-03-17 16:45:00+00:00,MSFT,399.88,400.03,399.385,399.56,18113
2026-03-17 16:45:00+00:00,AMZN,213.85,214.0,213.47,213.56,42789
2026-03-17 16:45:00+00:00,PFE,27.065,27.09,27.045,27.045,36736
2026-03-17 17:00:00+00:00,JNJ,239.67,240.35,239.66,240.085,3575
2026-03-17 17:00:00+00:00,XOM,160.005,160.17,159.84,159.85,19416
2026-03-17 17:00:00+00:00,NVDA,182.08,182.625,182.08,182.42,138932
2026-03-17 17:00:00+00:00,AMZN,213.6,214.52,213.59,213.935,64991
2026-03-17 17:00:00+00:00,MSFT,399.7,400.34,399.565,399.73,14418
2026-03-17 17:00:00+00:00,JPM,286.815,287.1,286.755,286.94,9952
2026-03-17 17:00:00+00:00,SPY,671.05,671.9,671.05,671.59,23122
2026-03-17 17:00:00+00:00,GLD,459.49,459.88,459.49,459.58,7283
2026-03-17 17:00:00+00:00,AAPL,254.1,254.27,253.8,253.91,16848
2026-03-17 17:00:00+00:00,PFE,27.06,27.12,27.055,27.12,18377
2026-03-17 17:15:00+00:00,XOM,159.79,159.97,159.47,159.49,19274
2026-03-17 17:15:00+00:00,JPM,286.84,287.325,286.71,287.315,7985
2026-03-17 17:15:00+00:00,GLD,459.64,460.04,459.53,460.0,4961
2026-03-17 17:15:00+00:00,NVDA,182.42,182.705,182.365,182.41,78004
2026-03-17 17:15:00+00:00,MSFT,399.7,399.85,399.235,399.82,19731
2026-03-17 17:15:00+00:00,JNJ,239.905,240.08,239.715,240.08,5554
2026-03-17 17:15:00+00:00,SPY,671.58,671.67,671.15,671.53,33321
2026-03-17 17:15:00+00:00,PFE,27.115,27.165,27.11,27.14,50195
2026-03-17 17:15:00+00:00,AMZN,213.95,213.96,213.62,213.65,29533
2026-03-17 17:15:00+00:00,AAPL,253.89,253.91,253.565,253.91,16129
2026-03-17 17:30:00+00:00,NVDA,182.405,183.19,182.4,182.84,124099
2026-03-17 17:30:00+00:00,SPY,671.41,671.96,671.21,671.26,21044
2026-03-17 17:30:00+00:00,JPM,287.16,287.53,287.06,287.125,3341
2026-03-17 17:30:00+00:00,PFE,27.15,27.175,27.13,27.135,17446
2026-03-17 17:30:00+00:00,MSFT,399.79,399.96,399.33,399.33,4908
2026-03-17 17:30:00+00:00,GLD,459.57,459.87,459.11,459.15,5499
2026-03-17 17:30:00+00:00,XOM,159.38,159.48,159.17,159.46,19180
2026-03-17 17:30:00+00:00,AAPL,253.915,254.28,253.915,254.21,15907
2026-03-17 17:30:00+00:00,AMZN,213.65,214.16,213.625,213.92,49952
2026-03-17 17:30:00+00:00,JNJ,239.9,239.92,239.45,239.52,5513
2026-03-17 17:45:00+00:00,JNJ,239.48,239.93,239.435,239.905,6049
2026-03-17 17:45:00+00:00,GLD,459.095,459.65,458.965,459.56,7516
2026-03-17 17:45:00+00:00,AMZN,213.98,214.06,213.79,213.905,34974
2026-03-17 17:45:00+00:00,SPY,671.39,671.87,671.03,671.68,31060
2026-03-17 17:45:00+00:00,PFE,27.14,27.255,27.14,27.255,68573
2026-03-17 17:45:00+00:00,MSFT,399.37,399.46,398.915,399.31,4406
2026-03-17 17:45:00+00:00,JPM,287.25,287.37,286.98,287.13,3812
2026-03-17 17:45:00+00:00,NVDA,182.86,183.22,182.7,182.975,114090
2026-03-17 17:45:00+00:00,AAPL,254.26,254.61,254.08,254.5,18065
2026-03-17 17:45:00+00:00,XOM,159.46,159.63,159.38,159.46,20776
2026-03-17 18:00:00+00:00,JNJ,239.825,240.32,239.76,240.32,3515
2026-03-17 18:00:00+00:00,SPY,671.76,672.25,671.42,671.9,45888
2026-03-17 18:00:00+00:00,XOM,159.51,159.67,159.44,159.6,28600
2026-03-17 18:00:00+00:00,AAPL,254.53,254.62,254.24,254.26,9774
2026-03-17 18:00:00+00:00,PFE,27.245,27.425,27.24,27.42,198312
2026-03-17 18:00:00+00:00,NVDA,182.995,183.47,182.96,183.26,198496
2026-03-17 18:00:00+00:00,JPM,287.175,287.465,286.8,287.33,4937
2026-03-17 18:00:00+00:00,GLD,459.62,460.03,459.51,460.01,2310
2026-03-17 18:00:00+00:00,MSFT,399.33,399.345,398.83,398.83,5596
2026-03-17 18:00:00+00:00,AMZN,213.9,213.94,213.65,213.65,31043
2026-03-17 18:15:00+00:00,XOM,159.59,159.6,159.325,159.49,14818
2026-03-17 18:15:00+00:00,SPY,671.91,671.98,670.88,670.91,18122
2026-03-17 18:15:00+00:00,MSFT,398.84,399.17,398.69,398.88,6251
2026-03-17 18:15:00+00:00,NVDA,183.265,183.33,183.02,183.05,82609
2026-03-17 18:15:00+00:00,JNJ,240.355,240.4,239.91,239.935,5230
2026-03-17 18:15:00+00:00,AAPL,254.28,254.365,253.95,254.1,10541
2026-03-17 18:15:00+00:00,GLD,460.01,460.11,459.76,459.91,8166
2026-03-17 18:15:00+00:00,PFE,27.42,27.58,27.42,27.575,236948
2026-03-17 18:15:00+00:00,JPM,287.29,287.42,286.715,286.78,3566
2026-03-17 18:15:00+00:00,AMZN,213.62,213.74,213.41,213.54,35270
2026-03-17 18:30:00+00:00,AAPL,254.075,254.3,253.94,253.94,10879
2026-03-17 18:30:00+00:00,PFE,27.575,27.62,27.55,27.565,183482
2026-03-17 18:30:00+00:00,SPY,670.83,671.2,670.76,670.84,31113
2026-03-17 18:30:00+00:00,MSFT,398.69,399.01,398.465,398.7,11865
2026-03-17 18:30:00+00:00,AMZN,213.52,215.04,213.235,213.86,145690
2026-03-17 18:30:00+00:00,JNJ,239.89,239.92,239.36,239.44,4782
2026-03-17 18:30:00+00:00,GLD,459.67,459.67,459.4,459.66,3129
2026-03-17 18:30:00+00:00,JPM,286.57,286.99,286.57,286.95,3560
2026-03-17 18:30:00+00:00,NVDA,183.055,183.15,182.65,182.685,91404
2026-03-17 18:30:00+00:00,XOM,159.49,159.56,159.365,159.47,14082
2026-03-17 18:45:00+00:00,JPM,287.01,287.16,286.94,287.125,2535
2026-03-17 18:45:00+00:00,MSFT,398.75,399.14,398.7,398.805,22325
2026-03-17 18:45:00+00:00,AMZN,213.915,214.73,213.58,214.535,82812
2026-03-17 18:45:00+00:00,SPY,670.9,671.43,670.85,671.09,31451
2026-03-17 18:45:00+00:00,NVDA,182.67,182.83,182.31,182.34,77143
2026-03-17 18:45:00+00:00,XOM,159.46,159.475,159.21,159.23,16723
2026-03-17 18:45:00+00:00,JNJ,239.36,239.68,239.24,239.51,10307
2026-03-17 18:45:00+00:00,PFE,27.555,27.67,27.535,27.66,176992
2026-03-17 18:45:00+00:00,GLD,459.66,460.1,459.66,459.74,12860
2026-03-17 18:45:00+00:00,AAPL,254.03,254.03,253.81,253.86,5595
2026-03-17 19:00:00+00:00,GLD,459.68,459.84,459.46,459.46,2664
2026-03-17 19:00:00+00:00,MSFT,398.84,399.075,398.53,399.075,38418
2026-03-17 19:00:00+00:00,PFE,27.655,27.69,27.62,27.68,197786
2026-03-17 19:00:00+00:00,AAPL,253.82,253.87,253.145,253.67,38064
2026-03-17 19:00:00+00:00,AMZN,214.49,215.425,214.2,215.1,112054
2026-03-17 19:00:00+00:00,NVDA,182.32,182.475,182.07,182.265,99565
2026-03-17 19:00:00+00:00,SPY,671.09,671.28,670.62,671.155,20301
2026-03-17 19:00:00+00:00,JNJ,239.175,239.28,238.905,238.975,10151
2026-03-17 19:00:00+00:00,XOM,159.24,159.44,159.045,159.325,25824
2026-03-17 19:00:00+00:00,JPM,287.05,287.43,286.96,287.35,4663
2026-03-17 19:15:00+00:00,NVDA,182.25,182.69,182.215,182.63,160538
2026-03-17 19:15:00+00:00,XOM,159.255,159.52,159.1,159.12,18489
2026-03-17 19:15:00+00:00,JPM,287.265,287.32,286.48,286.82,9427
2026-03-17 19:15:00+00:00,AAPL,253.67,254.05,253.67,253.78,13210
2026-03-17 19:15:00+00:00,AMZN,215.19,215.69,214.96,215.22,84433
2026-03-17 19:15:00+00:00,MSFT,399.015,399.34,398.65,398.86,28482
2026-03-17 19:15:00+00:00,GLD,459.45,459.56,459.17,459.29,3710
2026-03-17 19:15:00+00:00,PFE,27.69,27.755,27.52,27.54,284828
2026-03-17 19:15:00+00:00,SPY,671.21,671.58,670.98,671.05,32423
2026-03-17 19:15:00+00:00,JNJ,238.96,239.035,238.11,238.2,22519
2026-03-17 19:30:00+00:00,GLD,459.31,459.635,459.01,459.47,6768
2026-03-17 19:30:00+00:00,NVDA,182.64,182.92,182.285,182.42,166239
2026-03-17 19:30:00+00:00,SPY,671.045,671.28,670.755,670.875,39867
2026-03-17 19:30:00+00:00,JNJ,238.21,238.3,237.7,237.84,22868
2026-03-17 19:30:00+00:00,PFE,27.545,27.665,27.505,27.575,175076
2026-03-17 19:30:00+00:00,XOM,159.08,159.19,158.89,158.99,39716
2026-03-17 19:30:00+00:00,MSFT,398.82,399.18,398.75,398.93,37468
2026-03-17 19:30:00+00:00,AMZN,215.18,215.55,215.12,215.14,57697
2026-03-17 19:30:00+00:00,AAPL,253.76,253.91,253.705,253.85,24975
2026-03-17 19:30:00+00:00,JPM,286.78,287.525,286.61,287.125,17433
2026-03-17 19:45:00+00:00,AAPL,253.86,254.54,253.81,254.23,63393
2026-03-17 19:45:00+00:00,XOM,158.98,159.09,158.72,158.865,83121
2026-03-17 19:45:00+00:00,JPM,287.22,287.36,285.975,286.94,31903
2026-03-17 19:45:00+00:00,PFE,27.57,27.57,27.44,27.475,502250
2026-03-17 19:45:00+00:00,JNJ,237.73,238.44,237.23,238.13,70308
2026-03-17 19:45:00+00:00,SPY,670.85,671.22,670.48,670.75,217003
2026-03-17 19:45:00+00:00,MSFT,398.95,399.71,398.945,399.65,36349
2026-03-17 19:45:00+00:00,NVDA,182.42,182.465,181.825,181.96,316420
2026-03-17 19:45:00+00:00,AMZN,215.21,215.64,215.01,215.345,157137
2026-03-17 19:45:00+00:00,GLD,459.53,459.59,459.11,459.34,35913
2026-03-17 20:30:00+00:00,GLD,459.67,459.67,459.67,459.67,40
2026-03-18 12:00:00+00:00,SPY,672.1,672.1,671.74,671.74,180
2026-03-18 12:00:00+00:00,PFE,27.44,27.44,27.44,27.44,200
2026-03-18 12:00:00+00:00,GLD,452.19,452.19,451.33,451.33,153
2026-03-18 12:00:00+00:00,MSFT,399.21,399.21,399.21,399.21,85
2026-03-18 12:15:00+00:00,PFE,27.42,27.42,27.37,27.37,406
2026-03-18 12:15:00+00:00,GLD,450.69,450.69,450.69,450.69,68
2026-03-18 12:15:00+00:00,SPY,671.27,671.3,670.63,671.28,1718
2026-03-18 12:30:00+00:00,PFE,27.34,27.35,27.33,27.33,1160
2026-03-18 12:30:00+00:00,NVDA,181.97,181.97,181.94,181.97,675
2026-03-18 12:30:00+00:00,SPY,670.65,670.87,669.12,669.12,3626
2026-03-18 12:30:00+00:00,GLD,448.4,448.4,448.4,448.4,50
2026-03-18 12:45:00+00:00,NVDA,181.71,181.71,181.71,181.71,100
2026-03-18 12:45:00+00:00,PFE,27.32,27.32,27.29,27.29,501
2026-03-18 12:45:00+00:00,SPY,668.34,668.34,667.33,667.33,270
2026-03-18 12:45:00+00:00,GLD,448.42,448.42,448.41,448.41,405
2026-03-18 12:45:00+00:00,MSFT,397.37,397.37,397.34,397.34,371
2026-03-18 13:00:00+00:00,GLD,446.49,446.89,446.49,446.79,610
2026-03-18 13:00:00+00:00,SPY,667.39,667.71,667.2,667.71,350
2026-03-18 13:15:00+00:00,NVDA,182.0,182.0,182.0,182.0,100
2026-03-18 13:15:00+00:00,GLD,445.14,445.14,444.63,444.63,580
2026-03-18 13:30:00+00:00,JPM,286.655,287.11,285.525,286.64,9490
2026-03-18 13:30:00+00:00,AAPL,252.61,254.91,251.385,254.18,46000
2026-03-18 13:30:00+00:00,MSFT,397.03,397.83,395.23,397.18,41260
2026-03-18 13:30:00+00:00,GLD,446.575,448.65,445.765,447.48,31684
2026-03-18 13:30:00+00:00,PFE,27.23,27.23,26.925,26.93,115066
2026-03-18 13:30:00+00:00,SPY,668.35,669.56,667.95,668.41,78204
2026-03-18 13:30:00+00:00,XOM,159.665,160.11,159.06,159.27,42095
2026-03-18 13:30:00+00:00,AMZN,213.9,215.04,213.595,213.98,76148
2026-03-18 13:30:00+00:00,JNJ,237.645,238.72,236.67,236.745,10081
2026-03-18 13:30:00+00:00,NVDA,182.395,182.78,180.72,181.62,383250
2026-03-18 13:45:00+00:00,NVDA,181.67,182.59,181.615,182.42,197963
2026-03-18 13:45:00+00:00,XOM,159.21,159.75,158.88,159.37,53353
2026-03-18 13:45:00+00:00,PFE,26.915,27.01,26.865,26.97,189389
2026-03-18 13:45:00+00:00,AAPL,254.24,254.68,253.22,253.365,47440
2026-03-18 13:45:00+00:00,SPY,668.63,669.65,668.37,669.22,69572
2026-03-18 13:45:00+00:00,AMZN,213.925,214.01,213.01,213.425,111528
2026-03-18 13:45:00+00:00,JPM,286.63,289.0,286.55,288.28,11327
2026-03-18 13:45:00+00:00,MSFT,397.175,397.96,396.93,397.92,34351
2026-03-18 13:45:00+00:00,GLD,447.71,448.3,446.525,448.1,26362
2026-03-18 13:45:00+00:00,JNJ,236.66,237.11,235.67,236.54,7295
2026-03-18 14:00:00+00:00,AAPL,253.385,253.79,252.9,253.075,34699
2026-03-18 14:00:00+00:00,XOM,159.35,159.445,158.865,159.13,41625
2026-03-18 14:00:00+00:00,JPM,288.33,288.33,286.37,286.67,12412
2026-03-18 14:00:00+00:00,SPY,669.38,669.4,667.21,667.21,48809
2026-03-18 14:00:00+00:00,PFE,26.96,26.97,26.84,26.925,108486
2026-03-18 14:00:00+00:00,MSFT,397.99,397.99,396.43,396.43,24424
2026-03-18 14:00:00+00:00,NVDA,182.495,183.37,182.21,182.48,175215
2026-03-18 14:00:00+00:00,AMZN,213.425,213.73,212.78,212.965,64523
2026-03-18 14:00:00+00:00,JNJ,236.46,237.92,236.46,237.82,13858
2026-03-18 14:00:00+00:00,GLD,448.04,449.62,447.59,448.43,31700
2026-03-18 14:15:00+00:00,JNJ,238.04,239.01,238.04,238.57,8787
2026-03-18 14:15:00+00:00,GLD,448.41,448.6,446.41,446.6,22069
2026-03-18 14:15:00+00:00,AMZN,212.91,213.445,211.71,211.86,55709
2026-03-18 14:15:00+00:00,PFE,26.915,27.06,26.915,27.015,30488
2026-03-18 14:15:00+00:00,JPM,286.87,287.23,286.58,286.75,5612
2026-03-18 14:15:00+00:00,XOM,159.14,159.49,158.88,159.005,20309
2026-03-18 14:15:00+00:00,AAPL,253.04,253.52,252.37,252.43,26307
2026-03-18 14:15:00+00:00,SPY,667.16,667.81,665.74,666.04,53352
2026-03-18 14:15:00+00:00,MSFT,396.365,396.65,394.47,394.69,24141
2026-03-18 14:15:00+00:00,NVDA,182.465,182.935,182.135,182.27,98538
